instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,608,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,609,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,610,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1,40,41
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,611,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10,70,80
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,612,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2,147,149
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,613,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,614,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5,84,89
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,615,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,616,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,617,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26
614,2011-01-28,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,618,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1,22,23
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,596,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9,9
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,597,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,598,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2,2
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,599,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,600,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,0,4,4
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,601,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,0,16,16
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,602,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,2,58,60
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,603,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,2,155,157
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,604,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,6,95,101
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,605,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,0,49,49
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,606,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,607,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,1,28,29
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,608,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,609,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,610,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1,40,41
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,611,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10,70,80
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,612,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2,147,149
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,613,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,614,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5,84,89
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,615,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,616,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,617,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26
615,2011-01-28,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,618,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1,22,23
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,596,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9,9
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,597,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,598,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2,2
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,599,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,600,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,0,4,4
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,601,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,0,16,16
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,602,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,2,58,60
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,603,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,2,155,157
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,604,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,6,95,101
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,605,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,0,49,49
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,606,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,607,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,1,28,29
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,608,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,609,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,610,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1,40,41
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,611,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10,70,80
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,612,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2,147,149
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,613,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,614,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5,84,89
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,615,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,616,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,617,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26
616,2011-01-28,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,618,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1,22,23
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,596,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9,9
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,597,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,598,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2,2
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,599,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,600,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,0,4,4
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,601,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,0,16,16
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,602,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,2,58,60
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,603,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,2,155,157
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,604,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,6,95,101
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,605,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,0,49,49
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,606,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,607,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,1,28,29
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,608,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,609,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,610,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1,40,41
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,611,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10,70,80
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,612,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2,147,149
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,613,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,614,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5,84,89
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,615,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,616,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,617,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26
617,2011-01-28,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,618,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1,22,23
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,596,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9,9
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,597,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,598,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2,2
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,599,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,600,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,0,4,4
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,601,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,0,16,16
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,602,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,2,58,60
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,603,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,2,155,157
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,604,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,6,95,101
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,605,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,0,49,49
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,606,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,607,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,1,28,29
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,608,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,609,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,610,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1,40,41
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,611,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10,70,80
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,612,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2,147,149
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,613,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,614,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5,84,89
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,615,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,616,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,617,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26
618,2011-01-28,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,618,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1,22,23
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,619,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,2,26,28
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,620,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,0,20,20
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,621,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,0,15,15
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,622,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,3,5,8
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,623,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,1,2,3
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,624,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,0,2,2
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,625,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,1,4,5
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,626,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,3,31,34
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,627,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,0,34,34
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,628,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,4,51,55
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,629,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,4,60,64
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,630,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,12,66,78
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,631,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,9,56,65
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,632,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,10,89,99
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,633,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,22,98,120
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,634,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,19,88,107
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,635,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,9,82,91
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,636,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,9,59,68
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,637,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,6,52,58
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,638,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,1,42,43
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,639,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,1,35,36
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,640,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,4,28,32
619,2011-01-29,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,641,1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,3,30,33
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,619,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,2,26,28
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,620,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,0,20,20
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,621,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,0,15,15
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,622,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,3,5,8
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,623,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,1,2,3
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,624,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,0,2,2
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,625,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,1,4,5
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,626,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,3,31,34
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,627,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,0,34,34
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,628,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,4,51,55
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,629,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,4,60,64
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,630,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,12,66,78
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,631,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,9,56,65
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,632,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,10,89,99
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,633,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,22,98,120
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,634,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,19,88,107
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,635,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,9,82,91
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,636,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,9,59,68
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,637,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,6,52,58
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,638,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,1,42,43
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,639,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,1,35,36
620,2011-01-29,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,640,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,4,28,32
